t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,des_vx,des_wz,act_vx,act_wz,crosstrack_err,along_err,heading_err,mode,obstacle_pts
190.600,-0.471,0.172,-0.0048,10.000,0.000,1,0.000,0.000,-0.217,-0.065,0.100,-0.356,-0.0116,PLAN,1002
190.800,-0.533,0.245,0.0024,10.000,0.000,1,0.000,0.000,-0.223,-0.107,0.028,-0.419,-0.0257,PLAN,978
191.000,-0.453,0.246,0.0002,10.000,0.000,1,0.000,0.000,0.979,0.024,0.025,-0.340,-0.0237,PLAN,968
191.200,-0.453,0.246,0.0002,10.000,0.000,1,0.000,0.000,0.979,0.024,0.025,-0.340,-0.0237,PLAN,968
191.400,-0.453,0.246,0.0002,10.000,0.000,1,0.000,0.000,0.979,0.024,0.025,-0.340,-0.0237,PLAN,968
191.600,-0.059,0.301,-0.0212,10.000,0.000,1,0.000,0.000,-0.462,-0.014,0.040,0.053,-0.0087,PLAN,968
191.800,-0.086,0.298,-0.0207,10.000,0.000,1,0.000,0.000,-0.738,0.013,0.037,0.027,-0.0089,PLAN,888
192.000,-0.086,0.298,-0.0207,10.000,0.000,1,0.000,0.000,-0.738,0.013,0.037,0.027,-0.0089,PLAN,888
192.200,-0.412,0.564,-0.0227,10.000,0.000,1,0.000,0.000,-0.382,0.054,0.294,-0.306,-0.0314,PLAN,888
192.400,-0.408,0.497,-0.0004,10.000,0.000,1,0.000,0.000,-0.128,0.046,0.227,-0.301,-0.0473,PLAN,968
192.600,-0.389,0.486,-0.0026,10.000,0.000,1,0.000,0.000,0.071,-0.072,0.216,-0.282,-0.0441,PLAN,995
192.801,-0.388,0.482,-0.0017,10.000,0.000,1,0.000,0.000,-0.045,-0.021,0.213,-0.281,-0.0447,PLAN,995
193.000,-0.356,0.485,-0.0008,10.000,0.000,1,0.000,0.000,0.206,-0.035,0.216,-0.249,-0.0460,PLAN,1003
193.201,-0.308,0.437,0.0007,10.000,0.000,1,0.000,0.000,0.340,0.089,0.170,-0.199,-0.0431,PLAN,1000
193.400,-0.338,0.434,-0.0003,10.000,0.000,1,0.000,0.000,-0.080,-0.045,0.166,-0.230,-0.0416,PLAN,1004
193.601,-0.341,0.442,-0.0008,10.000,0.000,1,0.000,0.000,-0.009,0.003,0.174,-0.232,-0.0419,PLAN,994
193.800,-0.284,0.426,-0.0037,10.000,0.000,1,0.000,0.000,0.395,-0.068,0.159,-0.175,-0.0377,PLAN,985
194.000,-0.275,0.395,-0.0001,10.000,0.000,1,0.000,0.000,0.227,0.040,0.129,-0.165,-0.0383,PLAN,962
194.200,-0.284,0.387,0.0023,10.000,0.000,1,0.000,0.000,-0.011,0.052,0.120,-0.174,-0.0399,PLAN,967
194.400,-0.261,0.376,-0.0013,10.000,0.000,1,0.000,0.000,0.193,-0.037,0.110,-0.151,-0.0353,PLAN,963
194.600,-0.243,0.343,-0.0005,10.000,0.000,1,0.000,0.000,0.002,0.028,0.077,-0.132,-0.0330,PLAN,950
194.800,-0.250,0.344,-0.0031,10.000,0.000,1,0.000,0.000,0.033,0.044,0.078,-0.139,-0.0304,PLAN,935
195.000,-0.233,0.295,0.0025,10.000,0.000,1,0.000,0.000,0.005,-0.007,0.029,-0.121,-0.0313,PLAN,936
195.200,-0.246,0.253,-0.0015,10.000,0.000,1,0.000,0.000,-0.177,-0.106,0.012,-0.133,-0.0233,PLAN,878
195.401,-0.258,0.285,-0.0004,10.000,0.000,1,0.000,0.000,-0.057,-0.079,0.019,-0.145,-0.0273,PLAN,881
195.600,-0.361,0.258,-0.0045,10.000,0.000,1,0.000,0.000,-1.371,0.052,0.010,-0.248,-0.0204,PLAN,881
195.800,-0.560,0.138,-0.0089,10.000,0.000,1,0.000,0.000,-0.506,-0.007,0.136,-0.444,-0.0042,PLAN,951
196.000,-0.544,0.172,-0.0022,10.000,0.000,1,0.000,0.000,0.282,-0.060,0.101,-0.428,-0.0142,PLAN,1037
196.200,-0.517,0.190,-0.0037,10.000,0.000,1,0.000,0.000,0.313,-0.020,0.083,-0.402,-0.0143,PLAN,1015
196.400,-0.459,0.197,-0.0029,10.000,0.000,1,0.000,0.000,1.031,-0.007,0.074,-0.344,-0.0159,PLAN,922
196.600,-0.459,0.197,-0.0029,10.000,0.000,1,0.000,0.000,1.031,-0.007,0.074,-0.344,-0.0159,PLAN,922
196.800,-0.459,0.197,-0.0029,10.000,0.000,1,0.000,0.000,1.031,-0.007,0.074,-0.344,-0.0159,PLAN,922
197.000,-0.015,0.156,-0.0040,10.000,0.000,1,0.000,0.000,-0.710,-0.026,0.103,0.101,-0.0116,PLAN,922
197.200,-0.259,0.053,-0.0111,10.000,0.000,1,0.000,0.000,-1.513,0.040,0.213,-0.140,0.0060,PLAN,886
197.401,-0.502,0.376,0.0004,10.000,0.000,1,0.000,0.000,-1.130,0.031,0.104,-0.391,-0.0362,PLAN,1000
197.600,-0.426,0.468,0.0022,10.000,0.000,1,0.000,0.000,0.507,0.014,0.198,-0.318,-0.0471,PLAN,986
197.800,-0.316,0.429,-0.0022,10.000,0.000,1,0.000,0.000,0.477,0.049,0.162,-0.207,-0.0394,PLAN,954
198.000,-0.335,0.362,-0.0041,10.000,0.000,1,0.000,0.000,-0.153,-0.003,0.094,-0.224,-0.0309,PLAN,980
198.200,-0.375,0.435,0.0004,10.000,0.000,1,0.000,0.000,-0.218,0.041,0.166,-0.266,-0.0423,PLAN,1003
198.401,-0.373,0.483,0.0005,10.000,0.000,1,0.000,0.000,-0.049,-0.004,0.214,-0.265,-0.0471,PLAN,1003
198.600,-0.325,0.453,-0.0027,10.000,0.000,1,0.000,0.000,0.226,-0.044,0.185,-0.216,-0.0411,PLAN,1009
198.800,-0.319,0.439,0.0014,10.000,0.000,1,0.000,0.000,0.159,-0.046,0.171,-0.211,-0.0439,PLAN,992
199.000,-0.304,0.447,-0.0014,10.000,0.000,1,0.000,0.000,0.245,0.020,0.179,-0.195,-0.0419,PLAN,979
199.200,-0.299,0.439,0.0023,10.000,0.000,1,0.000,0.000,0.132,0.067,0.172,-0.190,-0.0449,PLAN,992
199.400,-0.312,0.419,0.0010,10.000,0.000,1,0.000,0.000,-0.107,-0.100,0.152,-0.202,-0.0416,PLAN,992
199.600,-0.312,0.419,0.0010,10.000,0.000,1,0.000,0.000,-0.107,-0.100,0.152,-0.202,-0.0416,PLAN,992
199.800,-0.274,0.420,-0.0056,10.000,0.000,1,0.000,0.000,0.178,0.020,0.153,-0.165,-0.0353,PLAN,992
200.000,-0.252,0.384,0.0001,10.000,0.000,1,0.000,0.000,0.165,-0.046,0.118,-0.142,-0.0375,PLAN,952
200.200,-0.268,0.389,-0.0037,10.000,0.000,1,0.000,0.000,0.001,-0.074,0.123,-0.158,-0.0341,PLAN,960
200.400,-0.290,0.402,-0.0005,10.000,0.000,1,0.000,0.000,0.009,0.019,0.135,-0.180,-0.0385,PLAN,958
200.600,-0.275,0.382,-0.0009,10.000,0.000,1,0.000,0.000,0.005,0.023,0.115,-0.165,-0.0362,PLAN,945
200.801,-0.275,0.382,-0.0009,10.000,0.000,1,0.000,0.000,0.005,0.023,0.115,-0.165,-0.0362,PLAN,945
201.000,-0.275,0.382,-0.0009,10.000,0.000,1,0.000,0.000,0.005,0.023,0.115,-0.165,-0.0362,PLAN,945
201.200,-0.275,0.382,-0.0009,10.000,0.000,1,0.000,0.000,0.005,0.023,0.115,-0.165,-0.0362,PLAN,945
201.400,-0.112,-0.010,-0.0152,10.000,0.000,1,0.000,0.000,0.048,-0.021,0.272,0.008,0.0162,PLAN,945
201.600,-0.179,-0.001,-0.0154,10.000,0.000,1,0.000,0.000,-0.832,-0.089,0.265,-0.059,0.0156,PLAN,945
201.800,-0.427,0.426,0.0002,10.000,0.000,1,0.000,0.000,-0.661,0.058,0.155,-0.318,-0.0410,PLAN,945
202.000,-0.348,0.416,0.0087,10.000,0.000,1,0.000,0.000,0.316,0.069,0.147,-0.239,-0.0488,PLAN,961
202.200,-0.326,0.313,-0.0045,10.000,0.000,1,0.000,0.000,0.239,-0.043,0.045,-0.214,-0.0258,PLAN,941
202.400,-0.366,0.300,0.0026,10.000,0.000,1,0.000,0.000,-0.299,0.019,0.031,-0.253,-0.0316,PLAN,965
202.600,-0.371,0.298,-0.0008,10.000,0.000,1,0.000,0.000,-0.265,-0.061,0.030,-0.258,-0.0279,PLAN,974
202.800,-0.349,0.323,0.0016,10.000,0.000,1,0.000,0.000,-0.004,0.050,0.055,-0.237,-0.0328,PLAN,974
203.001,-0.319,0.332,0.0003,10.000,0.000,1,0.000,0.000,0.225,0.072,0.065,-0.207,-0.0325,PLAN,955
203.200,-0.324,0.337,-0.0040,10.000,0.000,1,0.000,0.000,0.047,0.011,0.070,-0.213,-0.0287,PLAN,973
203.400,-0.341,0.348,-0.0043,10.000,0.000,1,0.000,0.000,-0.124,0.004,0.080,-0.230,-0.0293,PLAN,954
203.601,-0.335,0.338,-0.0006,10.000,0.000,1,0.000,0.000,-0.001,0.138,0.070,-0.224,-0.0320,PLAN,954
203.800,-0.323,0.403,0.0022,10.000,0.000,1,0.000,0.000,0.025,-0.050,0.135,-0.213,-0.0412,PLAN,947
204.000,-0.313,0.389,-0.0004,10.000,0.000,1,0.000,0.000,0.042,0.073,0.122,-0.203,-0.0373,PLAN,964
204.200,-0.313,0.389,-0.0004,10.000,0.000,1,0.000,0.000,0.042,0.073,0.122,-0.203,-0.0373,PLAN,964
204.400,-0.313,0.389,-0.0004,10.000,0.000,1,0.000,0.000,0.042,0.073,0.122,-0.203,-0.0373,PLAN,964
204.600,-0.276,0.373,-0.0025,10.000,0.000,1,0.000,0.000,-0.534,-0.006,0.106,-0.165,-0.0337,PLAN,947
204.800,-0.329,0.484,0.0013,10.000,0.000,1,0.000,0.000,-0.203,0.010,0.216,-0.221,-0.0482,PLAN,973
205.001,-0.281,0.444,0.0013,10.000,0.000,1,0.000,0.000,0.066,0.027,0.178,-0.173,-0.0445,PLAN,994
205.201,-0.283,0.418,-0.0010,10.000,0.000,1,0.000,0.000,-0.093,-0.017,0.152,-0.174,-0.0396,PLAN,992
205.400,-0.293,0.425,0.0006,10.000,0.000,1,0.000,0.000,-0.176,0.043,0.158,-0.184,-0.0418,PLAN,992
205.600,-0.278,0.431,-0.0045,10.000,0.000,1,0.000,0.000,0.188,0.018,0.165,-0.169,-0.0374,PLAN,994
205.800,-0.281,0.414,0.0029,10.000,0.000,1,0.000,0.000,0.040,0.215,0.148,-0.172,-0.0431,PLAN,981
206.000,-0.305,0.412,-0.0009,10.000,0.000,1,0.000,0.000,-0.111,0.028,0.145,-0.196,-0.0390,PLAN,977
206.200,-0.304,0.437,-0.0002,10.000,0.000,1,0.000,0.000,0.055,-0.075,0.170,-0.195,-0.0422,PLAN,983
206.400,-0.310,0.418,0.0009,10.000,0.000,1,0.000,0.000,-0.020,-0.017,0.150,-0.201,-0.0414,PLAN,966
206.600,-0.329,0.424,0.0025,10.000,0.000,1,0.000,0.000,0.029,0.005,0.156,-0.220,-0.0436,PLAN,966
206.800,-0.327,0.409,-0.0008,10.000,0.000,1,0.000,0.000,0.078,-0.022,0.141,-0.217,-0.0388,PLAN,966
207.000,-0.329,0.408,0.0004,10.000,0.000,1,0.000,0.000,0.017,0.049,0.140,-0.219,-0.0399,PLAN,961
207.200,-0.377,0.457,0.0019,10.000,0.000,1,0.000,0.000,-0.058,-0.005,0.188,-0.269,-0.0459,PLAN,960
207.401,-0.361,0.357,0.0031,10.000,0.000,1,0.000,0.000,-0.034,-0.097,0.088,-0.250,-0.0375,PLAN,960
207.600,-0.356,0.356,-0.0007,10.000,0.000,1,0.000,0.000,0.004,-0.033,0.087,-0.245,-0.0336,PLAN,955
207.800,-0.341,0.352,-0.0004,10.000,0.000,1,0.000,0.000,0.182,0.024,0.084,-0.230,-0.0336,PLAN,952
208.000,-0.310,0.319,-0.0013,10.000,0.000,1,0.000,0.000,0.222,-0.005,0.052,-0.198,-0.0297,PLAN,943
208.200,-0.335,0.319,-0.0012,10.000,0.000,1,0.000,0.000,-0.094,-0.038,0.051,-0.223,-0.0297,PLAN,952
208.400,-0.324,0.326,-0.0005,10.000,0.000,1,0.000,0.000,0.116,0.040,0.059,-0.212,-0.0311,PLAN,961
208.600,-0.306,0.304,-0.0011,10.000,0.000,1,0.000,0.000,0.112,-0.006,0.037,-0.194,-0.0283,PLAN,966
208.800,-0.285,0.270,-0.0020,10.000,0.000,1,0.000,0.000,0.129,-0.006,0.003,-0.172,-0.0242,PLAN,943
209.001,-0.303,0.298,-0.0008,10.000,0.000,1,0.000,0.000,-0.096,-0.006,0.031,-0.191,-0.0281,PLAN,922
209.200,-0.302,0.342,0.0018,10.000,0.000,1,0.000,0.000,0.017,0.005,0.075,-0.190,-0.0350,PLAN,934
209.400,-0.279,0.320,0.0008,10.000,0.000,1,0.000,0.000,0.028,0.010,0.054,-0.167,-0.0319,PLAN,945
209.600,-0.285,0.318,0.0017,10.000,0.000,1,0.000,0.000,-0.110,-0.024,0.052,-0.173,-0.0327,PLAN,967
209.800,-0.242,0.344,-0.0019,10.000,0.000,1,0.000,0.000,0.290,0.024,0.079,-0.131,-0.0317,PLAN,967
210.000,-0.227,0.324,-0.0063,10.000,0.000,1,0.000,0.000,0.083,-0.086,0.059,-0.116,-0.0253,PLAN,974
210.201,-0.237,0.322,0.0010,10.000,0.000,1,0.000,0.000,-0.075,-0.023,0.056,-0.125,-0.0324,PLAN,961
210.400,-0.297,0.307,-0.0011,10.000,0.000,1,0.000,0.000,-0.137,-0.006,0.040,-0.185,-0.0287,PLAN,972
210.600,-0.289,0.395,-0.0039,10.000,0.000,1,0.000,0.000,-0.068,-0.052,0.129,-0.179,-0.0345,PLAN,972
210.800,-0.288,0.396,-0.0006,10.000,0.000,1,0.000,0.000,-0.079,-0.030,0.129,-0.179,-0.0379,PLAN,973
211.000,-0.265,0.398,-0.0033,10.000,0.000,1,0.000,0.000,0.153,-0.031,0.132,-0.155,-0.0354,PLAN,976
211.200,-0.297,0.418,-0.0000,10.000,0.000,1,0.000,0.000,-0.073,0.075,0.151,-0.188,-0.0405,PLAN,952
211.400,-0.333,0.427,0.0004,10.000,0.000,1,0.000,0.000,-0.366,-0.007,0.159,-0.224,-0.0417,PLAN,983
211.600,-0.333,0.427,0.0004,10.000,0.000,1,0.000,0.000,-0.366,-0.007,0.159,-0.224,-0.0417,PLAN,983
211.800,-0.341,0.469,-0.0005,10.000,0.000,1,0.000,0.000,0.267,-0.049,0.201,-0.233,-0.0448,PLAN,983
212.000,-0.342,0.468,0.0001,10.000,0.000,1,0.000,0.000,0.022,0.050,0.200,-0.234,-0.0453,PLAN,981
212.200,-0.355,0.461,-0.0014,10.000,0.000,1,0.000,0.000,-0.172,-0.002,0.192,-0.247,-0.0430,PLAN,981
212.400,-0.345,0.456,-0.0027,10.000,0.000,1,0.000,0.000,0.175,-0.035,0.188,-0.237,-0.0414,PLAN,983
212.600,-0.392,0.461,0.0003,10.000,0.000,1,0.000,0.000,-0.232,-0.012,0.192,-0.284,-0.0447,PLAN,977
212.800,-0.386,0.447,-0.0001,10.000,0.000,1,0.000,0.000,0.071,-0.024,0.177,-0.277,-0.0428,PLAN,973
213.000,-0.374,0.439,-0.0042,10.000,0.000,1,0.000,0.000,0.136,-0.114,0.170,-0.265,-0.0381,PLAN,967
213.200,-0.369,0.424,0.0018,10.000,0.000,1,0.000,0.000,0.019,-0.113,0.155,-0.260,-0.0427,PLAN,967
213.400,-0.370,0.421,-0.0002,10.000,0.000,1,0.000,0.000,-0.033,-0.103,0.152,-0.261,-0.0403,PLAN,968
213.600,-0.348,0.415,0.0008,10.000,0.000,1,0.000,0.000,0.154,0.025,0.147,-0.239,-0.0408,PLAN,974
213.800,-0.368,0.404,0.0010,10.000,0.000,1,0.000,0.000,-0.079,0.023,0.135,-0.258,-0.0399,PLAN,963
214.000,-0.363,0.391,0.0002,10.000,0.000,1,0.000,0.000,0.125,-0.007,0.122,-0.253,-0.0379,PLAN,953
214.200,-0.349,0.376,-0.0000,10.000,0.000,1,0.000,0.000,0.226,0.025,0.107,-0.238,-0.0362,PLAN,964
214.400,-0.311,0.344,-0.0034,10.000,0.000,1,0.000,0.000,0.208,-0.003,0.077,-0.200,-0.0299,PLAN,944
214.600,-0.305,0.340,-0.0029,10.000,0.000,1,0.000,0.000,0.186,0.059,0.073,-0.193,-0.0301,PLAN,944
214.800,-0.291,0.330,-0.0002,10.000,0.000,1,0.000,0.000,0.142,-0.038,0.063,-0.179,-0.0318,PLAN,964
215.000,-0.304,0.326,-0.0011,10.000,0.000,1,0.000,0.000,-0.052,-0.054,0.059,-0.193,-0.0306,PLAN,964
215.200,-0.304,0.326,-0.0011,10.000,0.000,1,0.000,0.000,-0.052,-0.054,0.059,-0.193,-0.0306,PLAN,964
215.400,-0.304,0.326,-0.0011,10.000,0.000,1,0.000,0.000,-0.052,-0.054,0.059,-0.193,-0.0306,PLAN,964
215.600,-0.304,0.326,-0.0011,10.000,0.000,1,0.000,0.000,-0.052,-0.054,0.059,-0.193,-0.0306,PLAN,964
215.800,-0.304,0.326,-0.0011,10.000,0.000,1,0.000,0.000,-0.052,-0.054,0.059,-0.193,-0.0306,PLAN,964
216.000,-0.237,0.364,0.0008,10.000,0.000,1,0.000,0.000,0.077,0.042,0.098,-0.126,-0.0363,PLAN,964
216.200,-0.251,0.327,-0.0072,10.000,0.000,1,0.000,0.000,-0.161,-0.018,0.061,-0.140,-0.0247,PLAN,964
216.400,-0.255,0.346,0.0034,10.000,0.000,1,0.000,0.000,0.046,0.129,0.080,-0.144,-0.0371,PLAN,981
216.600,-0.277,0.354,0.0007,10.000,0.000,1,0.000,0.000,-0.222,-0.101,0.087,-0.166,-0.0351,PLAN,977
216.800,-0.301,0.373,0.0026,10.000,0.000,1,0.000,0.000,-0.160,0.006,0.106,-0.191,-0.0388,PLAN,977
217.001,-0.302,0.402,0.0002,10.000,0.000,1,0.000,0.000,0.009,-0.020,0.135,-0.192,-0.0392,PLAN,968
217.200,-0.361,0.428,0.0008,10.000,0.000,1,0.000,0.000,-0.196,0.005,0.159,-0.252,-0.0420,PLAN,967
217.400,-0.332,0.435,-0.0036,10.000,0.000,1,0.000,0.000,0.154,0.090,0.167,-0.224,-0.0385,PLAN,967
217.600,-0.372,0.432,-0.0027,10.000,0.000,1,0.000,0.000,-0.239,-0.118,0.163,-0.263,-0.0389,PLAN,969
217.800,-0.392,0.475,0.0012,10.000,0.000,1,0.000,0.000,-0.166,0.015,0.205,-0.284,-0.0469,PLAN,987
218.000,-0.376,0.480,0.0039,10.000,0.000,1,0.000,0.000,0.120,0.165,0.211,-0.269,-0.0501,PLAN,1015
218.200,-0.388,0.473,-0.0001,10.000,0.000,1,0.000,0.000,-0.044,-0.053,0.204,-0.280,-0.0454,PLAN,978
218.400,-0.392,0.483,-0.0015,10.000,0.000,1,0.000,0.000,0.070,-0.024,0.214,-0.285,-0.0450,PLAN,978
218.600,-0.398,0.481,-0.0008,10.000,0.000,1,0.000,0.000,-0.018,-0.028,0.211,-0.291,-0.0454,PLAN,963
218.800,-0.398,0.481,-0.0008,10.000,0.000,1,0.000,0.000,-0.018,-0.028,0.211,-0.291,-0.0454,PLAN,963
219.000,-0.360,0.451,-0.0006,10.000,0.000,1,0.000,0.000,0.031,-0.030,0.182,-0.251,-0.0429,PLAN,963
219.200,-0.334,0.418,-0.0013,10.000,0.000,1,0.000,0.000,0.185,0.006,0.150,-0.225,-0.0392,PLAN,982
219.400,-0.361,0.415,-0.0035,10.000,0.000,1,0.000,0.000,-0.103,-0.026,0.146,-0.252,-0.0365,PLAN,975
219.601,-0.356,0.403,-0.0032,10.000,0.000,1,0.000,0.000,0.014,-0.041,0.135,-0.247,-0.0357,PLAN,969
219.800,-0.309,0.392,-0.0021,10.000,0.000,1,0.000,0.000,0.325,-0.020,0.125,-0.199,-0.0359,PLAN,943
220.000,-0.306,0.376,-0.0006,10.000,0.000,1,0.000,0.000,0.136,0.011,0.109,-0.196,-0.0359,PLAN,949
220.200,-0.286,0.359,-0.0006,10.000,0.000,1,0.000,0.000,0.164,-0.005,0.092,-0.176,-0.0343,PLAN,958
220.400,-0.257,0.391,-0.0083,10.000,0.000,1,0.000,0.000,0.177,-0.014,0.125,-0.147,-0.0299,PLAN,962
220.600,-0.215,0.340,-0.0054,10.000,0.000,1,0.000,0.000,0.364,0.149,0.075,-0.104,-0.0278,PLAN,912
220.800,-0.189,0.265,-0.0095,10.000,0.000,1,0.000,0.000,0.281,-0.046,0.001,-0.076,-0.0166,PLAN,893
221.000,-0.189,0.265,-0.0095,10.000,0.000,1,0.000,0.000,0.281,-0.046,0.001,-0.076,-0.0166,PLAN,893
221.200,-0.189,0.265,-0.0095,10.000,0.000,1,0.000,0.000,0.281,-0.046,0.001,-0.076,-0.0166,PLAN,893
221.400,-0.189,0.265,-0.0095,10.000,0.000,1,0.000,0.000,0.281,-0.046,0.001,-0.076,-0.0166,PLAN,893
221.600,-0.120,0.011,-0.0065,10.000,0.000,1,0.000,0.000,-0.048,-0.518,0.251,-0.001,0.0054,PLAN,893
221.800,-0.269,0.150,-0.0082,10.000,0.000,1,0.000,0.000,-0.589,0.011,0.117,-0.153,-0.0064,PLAN,942
222.000,-0.362,0.469,-0.0029,10.000,0.000,1,0.000,0.000,-0.513,-0.020,0.201,-0.254,-0.0424,PLAN,983
222.200,-0.324,0.523,-0.0072,10.000,0.000,1,0.000,0.000,0.357,0.040,0.255,-0.218,-0.0434,PLAN,983
222.400,-0.262,0.355,0.0124,10.000,0.000,1,0.000,0.000,0.437,0.147,0.089,-0.151,-0.0470,PLAN,932
222.600,-0.291,0.325,0.0030,10.000,0.000,1,0.000,0.000,-0.068,-0.175,0.058,-0.180,-0.0346,PLAN,946
222.800,-0.289,0.175,-0.0109,10.000,0.000,1,0.000,0.000,-0.133,-0.263,0.091,-0.173,-0.0062,PLAN,946
223.000,-0.342,0.171,-0.0151,10.000,0.000,1,0.000,0.000,-0.643,0.023,0.097,-0.226,-0.0014,PLAN,946
223.200,-0.427,0.519,-0.0021,10.000,0.000,1,0.000,0.000,-0.213,0.055,0.249,-0.320,-0.0477,PLAN,983
223.400,-0.412,0.526,0.0004,10.000,0.000,1,0.000,0.000,-0.009,0.074,0.256,-0.306,-0.0508,PLAN,981
223.600,-0.412,0.526,0.0004,10.000,0.000,1,0.000,0.000,-0.009,0.074,0.256,-0.306,-0.0508,PLAN,981
223.800,-0.412,0.526,0.0004,10.000,0.000,1,0.000,0.000,-0.009,0.074,0.256,-0.306,-0.0508,PLAN,981
224.000,-0.412,0.526,0.0004,10.000,0.000,1,0.000,0.000,-0.009,0.074,0.256,-0.306,-0.0508,PLAN,981
224.201,-0.412,0.526,0.0004,10.000,0.000,1,0.000,0.000,-0.009,0.074,0.256,-0.306,-0.0508,PLAN,981
224.400,-0.135,0.288,-0.0087,10.000,0.000,1,0.000,0.000,0.634,0.016,0.025,-0.022,-0.0198,PLAN,981
224.600,-0.308,0.371,-0.0003,10.000,0.000,1,0.000,0.000,-0.878,0.115,0.103,-0.198,-0.0356,PLAN,969
224.800,-0.361,0.396,-0.0010,10.000,0.000,1,0.000,0.000,-0.760,0.007,0.127,-0.251,-0.0372,PLAN,960
225.000,-0.361,0.396,-0.0010,10.000,0.000,1,0.000,0.000,-0.760,0.007,0.127,-0.251,-0.0372,PLAN,960
225.200,-0.361,0.396,-0.0010,10.000,0.000,1,0.000,0.000,-0.760,0.007,0.127,-0.251,-0.0372,PLAN,960
225.400,-0.514,0.654,-0.0094,10.000,0.000,1,0.000,0.000,-0.015,-0.004,0.382,-0.411,-0.0528,PLAN,960
225.600,-0.311,0.484,-0.0078,10.000,0.000,1,0.000,0.000,0.302,0.020,0.217,-0.203,-0.0391,PLAN,960
225.800,-0.183,0.301,-0.0025,10.000,0.000,1,0.000,0.000,0.430,0.005,0.037,-0.071,-0.0271,PLAN,944
226.000,-0.207,0.247,0.0014,10.000,0.000,1,0.000,0.000,-0.097,-0.060,0.017,-0.093,-0.0257,PLAN,944
226.200,-0.254,0.321,-0.0002,10.000,0.000,1,0.000,0.000,-0.191,-0.055,0.056,-0.142,-0.0312,PLAN,909
226.400,-0.270,0.348,0.0011,10.000,0.000,1,0.000,0.000,-0.170,-0.022,0.082,-0.159,-0.0350,PLAN,924
226.600,-0.270,0.348,0.0011,10.000,0.000,1,0.000,0.000,-0.170,-0.022,0.082,-0.159,-0.0350,PLAN,924
226.801,-0.270,0.348,0.0011,10.000,0.000,1,0.000,0.000,-0.170,-0.022,0.082,-0.159,-0.0350,PLAN,924
227.000,-0.270,0.348,0.0011,10.000,0.000,1,0.000,0.000,-0.170,-0.022,0.082,-0.159,-0.0350,PLAN,924
227.200,-0.345,0.534,0.0001,10.000,0.000,1,0.000,0.000,-0.003,0.265,0.266,-0.239,-0.0517,PLAN,924
227.400,-0.308,0.410,0.0036,10.000,0.000,1,0.000,0.000,0.211,-0.077,0.143,-0.198,-0.0433,PLAN,941
227.600,-0.308,0.410,0.0036,10.000,0.000,1,0.000,0.000,0.211,-0.077,0.143,-0.198,-0.0433,PLAN,941
227.800,-0.308,0.410,0.0036,10.000,0.000,1,0.000,0.000,0.211,-0.077,0.143,-0.198,-0.0433,PLAN,941
228.000,-0.282,-0.003,0.0053,10.000,0.000,1,0.000,0.000,0.017,-0.166,0.270,-0.162,-0.0049,PLAN,941
228.200,-0.372,0.198,-0.0103,10.000,0.000,1,0.000,0.000,-0.450,0.015,0.071,-0.257,-0.0088,PLAN,997
228.400,-0.413,0.370,-0.0041,10.000,0.000,1,0.000,0.000,-0.414,0.027,0.100,-0.302,-0.0315,PLAN,974
228.600,-0.405,0.528,0.0031,10.000,0.000,1,0.000,0.000,-0.022,-0.028,0.259,-0.298,-0.0539,PLAN,974
228.800,-0.428,0.493,0.0073,10.000,0.000,1,0.000,0.000,-0.154,0.093,0.222,-0.320,-0.0545,PLAN,975
229.000,-0.427,0.439,0.0000,10.000,0.000,1,0.000,0.000,-0.015,-0.071,0.168,-0.319,-0.0421,PLAN,979
229.200,-0.437,0.423,-0.0010,10.000,0.000,1,0.000,0.000,-0.064,-0.027,0.153,-0.328,-0.0395,PLAN,979
229.400,-0.417,0.450,0.0018,10.000,0.000,1,0.000,0.000,0.134,0.051,0.180,-0.309,-0.0449,PLAN,994
229.600,-0.403,0.437,-0.0005,10.000,0.000,1,0.000,0.000,0.119,0.065,0.167,-0.294,-0.0414,PLAN,985
229.800,-0.400,0.429,0.0004,10.000,0.000,1,0.000,0.000,-0.016,-0.037,0.159,-0.291,-0.0416,PLAN,985
230.000,-0.391,0.423,0.0020,10.000,0.000,1,0.000,0.000,0.066,0.053,0.154,-0.282,-0.0426,PLAN,996
230.200,-0.389,0.408,0.0006,10.000,0.000,1,0.000,0.000,0.023,-0.042,0.139,-0.280,-0.0398,PLAN,959
230.400,-0.389,0.408,0.0006,10.000,0.000,1,0.000,0.000,0.023,-0.042,0.139,-0.280,-0.0398,PLAN,959
230.600,-0.389,0.408,0.0006,10.000,0.000,1,0.000,0.000,0.023,-0.042,0.139,-0.280,-0.0398,PLAN,959
230.800,-0.389,0.408,0.0006,10.000,0.000,1,0.000,0.000,0.023,-0.042,0.139,-0.280,-0.0398,PLAN,959
231.000,-0.389,0.408,0.0006,10.000,0.000,1,0.000,0.000,0.023,-0.042,0.139,-0.280,-0.0398,PLAN,959
231.200,-0.258,0.351,0.0008,10.000,0.000,1,0.000,0.000,0.292,0.035,0.085,-0.147,-0.0350,PLAN,959
231.400,-0.253,0.327,0.0015,10.000,0.000,1,0.000,0.000,-0.006,-0.062,0.061,-0.142,-0.0334,PLAN,932
