t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,goal_status,plan_id,plan_nearest_error_m,raw_obstacle_points,dynamic_obstacle_points,safety_stop
46.600,-0.9393,1.0449,-0.00063,,,0,IDLE code=0,0,,4122,0,1
46.800,-0.9337,1.0470,0.00049,,,0,IDLE code=0,0,,4124,0,1
47.000,-0.9307,1.0478,0.00007,,,0,IDLE code=0,0,,4112,0,1
47.200,-0.9282,1.0475,0.00140,,,0,IDLE code=0,0,,4112,0,1
47.401,-0.9267,1.0487,-0.00596,,,0,IDLE code=0,0,,4112,0,1
47.600,-0.9254,1.0460,-0.00289,,,0,IDLE code=0,0,,4131,0,1
47.800,-0.9232,1.0437,0.00095,,,0,IDLE code=0,0,,4148,0,1
48.000,-0.9232,1.0437,0.00095,,,0,IDLE code=0,0,,4148,0,1
48.200,-0.9293,1.0412,-0.00477,,,0,IDLE code=0,0,,4177,0,1
48.410,-0.9268,1.0371,0.00137,,,0,IDLE code=0,0,,4207,0,1
48.600,-0.9298,1.0315,-0.00557,,,0,IDLE code=0,0,,4217,0,1
48.800,-0.9313,1.0275,-0.00624,,,0,IDLE code=0,0,,4218,0,1
49.000,-0.9299,1.0252,0.00040,10.0000,4.0000,1,IDLE code=0,0,,4218,0,1
49.201,-0.9299,1.0252,0.00040,10.0000,4.0000,1,IDLE code=0,0,,4218,0,1
49.400,-0.9392,1.0203,-0.00354,10.0000,4.0000,1,IDLE code=0,0,,4104,0,1
49.600,-0.9427,1.0189,-0.00691,10.0000,4.0000,1,IDLE code=0,0,,4091,0,1
49.801,-0.9437,1.0151,-0.00061,10.0000,4.0000,1,IDLE code=0,0,,4083,0,1
50.000,-0.9455,1.0146,-0.00611,10.0000,4.0000,1,IDLE code=0,0,,4071,0,1
50.200,-0.9455,1.0123,-0.00301,10.0000,4.0000,1,IDLE code=0,0,,4044,0,1
50.401,-0.9460,1.0117,0.00006,10.0000,4.0000,1,IDLE code=0,0,,4029,0,1
50.605,-0.9453,1.0108,0.00136,10.0000,4.0000,1,IDLE code=0,0,,4017,0,1
50.800,-0.9449,1.0109,0.00025,10.0000,4.0000,1,IDLE code=0,0,,4011,0,1
51.000,-0.9445,1.0134,-0.00667,10.0000,4.0000,1,IDLE code=0,0,,4022,0,1
51.200,-0.9438,1.0124,0.00024,10.0000,4.0000,1,IDLE code=0,0,,4022,0,1
51.401,-0.9438,1.0124,0.00024,10.0000,4.0000,1,IDLE code=0,0,,4022,0,1
51.601,-0.9402,1.0219,0.00092,10.0000,4.0000,1,IDLE code=0,0,,4112,0,1
51.801,-0.9385,1.0215,-0.00025,10.0000,4.0000,1,IDLE code=0,0,,4112,0,1
52.000,-0.9385,1.0215,-0.00025,10.0000,4.0000,1,IDLE code=0,0,,4112,0,1
52.201,-0.9385,1.0215,-0.00025,10.0000,4.0000,1,IDLE code=0,0,,4149,0,1
52.400,-0.9315,1.0394,0.00034,10.0000,4.0000,1,IDLE code=0,0,,4149,0,1
