t,source,point_index,x,y,z
3.421,raw,610,-10.2640,-5.2747,1.2504
3.421,raw,620,-10.1768,-5.6223,1.2466
3.421,raw,630,-10.0790,-5.9696,1.2427
3.421,raw,640,-9.8841,-6.2629,1.2434
3.421,raw,650,-9.7857,-6.6191,1.2385
3.421,raw,661,-9.6043,-6.9686,1.2363
3.421,raw,671,-9.4157,-7.2721,1.2351
3.421,raw,681,-9.2994,-7.6356,1.2291
3.421,raw,691,-9.1035,-7.9421,1.2272
3.421,raw,701,-8.8852,-8.2321,1.2260
3.421,raw,711,-8.7077,-8.5634,1.2217
3.421,raw,722,-8.5155,-8.9403,1.2159
3.421,raw,732,-8.3359,-9.2885,1.2102
3.421,raw,742,-8.0873,-9.5697,1.2083
3.421,raw,752,-7.8863,-9.9124,1.2024
3.421,raw,762,-7.6918,-10.2760,1.1951
3.421,raw,772,-7.4910,-10.6473,1.1871
3.421,raw,783,-7.2177,-11.0007,1.1813
3.421,raw,793,-7.0019,-11.3860,1.1722
3.421,raw,803,-4.3760,-7.8333,1.3727
3.421,raw,813,-4.1336,-7.9528,1.3736
3.421,raw,823,-6.2222,-12.4495,1.1484
3.421,raw,833,-5.9555,-12.8376,1.1383
3.421,raw,844,-5.6739,-13.3273,1.1237
3.421,raw,854,-5.3666,-13.6969,1.1139
3.421,raw,864,-5.1070,-14.2242,1.0961
3.421,raw,874,-4.9147,-15.0079,1.0657
3.421,raw,884,-4.6623,-15.7320,1.0382
3.421,raw,894,-4.4499,-16.7178,0.9982
3.421,raw,905,-4.3518,-18.5597,0.9186
3.421,raw,915,-4.8236,-23.1208,0.7118
3.421,raw,925,-4.3451,-24.2395,0.6665
3.421,raw,935,-3.7126,-24.7917,0.6470
3.421,raw,945,-3.0276,-25.1512,0.6356
3.421,raw,955,-2.3346,-25.5747,0.6203
3.421,raw,966,-1.5491,-26.0382,0.6027
3.421,raw,976,-0.8038,-26.2734,0.5942
3.421,raw,986,-0.0483,-26.5622,0.5822
3.421,raw,996,0.7237,-26.9440,0.5651
3.421,raw,1006,1.5183,-27.3309,0.5467
3.421,raw,1017,2.4201,-27.7592,0.5250
3.421,raw,1027,3.2671,-28.1498,0.5041
3.421,raw,1037,23.7932,10.6825,0.6373
3.421,raw,1047,-18.3476,21.2733,0.5126
3.421,raw,1057,-17.8838,19.6016,0.5829
3.421,raw,1067,-17.7448,18.3779,0.6272
3.421,raw,1078,-17.3426,16.8860,0.6876
